timestamp,open,high,low,close,volume
1753063200,180.39,184.62,180.39,183.9,2085.43150261
1753066800,184.46,186.92,184.46,186.7,656.32905748
1753070400,186.79,187.1,185.75,185.75,323.23144715
1753074000,185.85,189.0,185.09,188.42,458.0296278
1753077600,188.42,189.72,188.0,189.37,969.62225757
1753081200,189.49,190.94,189.33,190.09,497.4359577
1753084800,190.09,191.95,189.99,190.62,1254.78261184
1753088400,191.1,192.25,190.4,191.89,2113.96532665
1753092000,191.87,192.06,191.06,191.06,845.27557003
1753095600,191.1,192.98,190.95,191.63,658.03345988
1753099200,191.58,191.98,190.4,191.85,474.51896181
1753102800,191.64,193.49,190.83,192.77,536.59612581
1753106400,192.79,195.4,191.75,195.26,2644.61541541
1753110000,195.49,199.2,195.43,196.8,4518.48193654
1753113600,197.01,197.02,192.54,195.39,2456.79008477
1753117200,195.21,196.74,194.99,196.09,1012.90623594
1753120800,196.36,197.16,193.72,193.87,424.68200421
1753124400,193.97,195.65,193.12,194.27,1108.01166712
1753128000,194.7,196.58,193.74,194.4,799.97672725
1753131600,193.94,196.5,193.91,196.49,165.02022538
1753135200,196.28,197.63,196.08,197.63,339.52786815
1753138800,196.83,196.96,195.73,195.81,344.7465887
1753142400,195.99,199.0,195.99,197.67,154.19110574
1753146000,197.47,202.28,194.38,202.16,1434.63968072
1753149600,202.37,204.76,201.41,202.0,1196.01057894
1753153200,201.99,203.0,197.7,200.18,416.32534383
1753156800,200.16,200.23,194.11,194.39,667.93157708
1753160400,194.43,199.17,194.43,196.77,355.71992779
1753164000,196.9,200.56,196.9,198.91,1109.38158455
1753167600,199.14,201.22,197.6,197.6,332.62820289
1753171200,197.89,197.89,194.04,196.72,936.51878737
1753174800,196.9,199.17,194.28,197.22,1293.85256181
1753178400,197.37,199.07,197.37,198.86,297.7900201
1753182000,198.84,200.36,197.99,200.04,424.40907152
1753185600,199.78,203.5,199.56,203.16,1758.41094382
1753189200,203.04,204.01,198.43,199.0,579.30368926
1753192800,198.92,202.44,197.35,202.37,1754.24816736
1753196400,202.26,205.0,201.73,201.73,1281.39975921
1753200000,202.0,204.24,200.8,204.04,962.88106124
1753203600,203.9,203.92,201.03,203.06,452.45885751
1753207200,203.36,203.68,201.56,202.68,776.77474712
1753210800,202.75,202.75,198.79,199.29,711.2124711
1753214400,198.9,201.36,198.73,200.82,744.10261247
1753218000,200.89,201.79,200.17,201.79,563.62833527
1753221600,201.87,202.81,201.78,202.69,62.01121534
1753225200,202.55,206.23,202.55,205.81,2573.39123963
1753228800,205.05,205.49,203.73,204.52,216.63966298
1753232400,203.72,204.22,202.95,203.13,72.0156418
1753236000,202.93,203.36,201.95,202.39,34.94785167
1753239600,202.16,202.61,201.22,201.46,23.08560589
1753243200,201.56,202.19,201.15,201.41,3.98307631
1753246800,201.18,202.01,201.13,201.84,140.47562308
1753250400,201.65,202.01,199.86,200.67,53.03222774
1753254000,200.5,201.22,199.19,199.54,113.36975282
1753257600,199.19,199.87,198.9,199.59,589.63639545
1753261200,199.88,200.0,197.8,198.22,656.22088314
1753264800,197.61,198.0,196.2,197.96,494.38011424
1753268400,197.95,198.21,197.01,197.33,224.96608489
1753272000,197.37,197.48,193.39,194.16,1329.52925555
1753275600,194.13,194.87,187.68,189.74,8760.35493482
1753279200,189.0,192.36,189.0,191.28,1497.64006314
1753282800,192.0,192.68,190.05,192.53,1166.50986782
1753286400,192.51,192.67,188.41,188.41,528.81008699
1753290000,188.71,189.39,186.08,188.76,787.35182857
1753293600,188.74,190.33,188.6,190.33,637.60618912
1753297200,190.33,190.33,188.38,188.38,78.84152459
1753300800,188.79,189.91,184.8,186.93,2767.31839716
1753304400,186.89,188.27,184.3,188.01,1079.27549923
1753308000,187.45,189.77,186.79,189.25,253.60065482
1753311600,189.78,190.09,189.34,189.37,339.2445515
1753315200,189.33,191.63,188.68,191.1,676.24426661
1753318800,190.77,191.28,189.67,191.28,634.47459469
1753322400,190.77,191.44,190.68,191.23,43.92100328
1753326000,191.12,191.89,190.07,190.07,109.46208028
1753329600,190.03,190.1,185.66,186.24,2552.31772482
1753333200,186.29,186.29,181.43,182.09,771.49566144
1753336800,181.89,184.25,180.23,181.59,1236.58975999
1753340400,180.72,184.24,180.0,184.24,1201.82750735
1753344000,184.2,186.26,183.62,186.25,214.89713454
1753347600,186.23,186.59,184.65,185.07,192.33220016
1753351200,185.47,186.42,183.25,184.84,900.49525357
1753354800,185.59,186.82,185.19,186.67,793.57038753
1753358400,186.58,186.93,185.15,185.96,204.74006213
1753362000,186.18,187.3,184.9,184.9,285.70050012
1753365600,184.67,190.05,183.97,189.73,1332.53968251
1753369200,190.19,191.86,187.83,188.5,1672.42504366
1753372800,188.6,188.6,185.0,185.9,453.60581386
1753376400,186.2,189.66,186.2,188.94,386.24456771
1753380000,188.35,189.85,188.35,189.36,699.74194269
1753383600,189.43,189.97,188.23,188.31,1146.95067666
1753387200,188.23,189.07,187.9,189.07,75.1302234
1753390800,188.81,188.96,185.95,185.95,102.31732383
1753394400,185.83,185.83,183.74,184.18,216.3325973
1753398000,183.75,183.75,182.46,182.6,424.65655839
1753401600,183.02,183.13,180.89,181.95,295.20414819
1753405200,181.91,183.36,181.01,183.36,610.94921381
1753408800,182.65,183.18,178.63,179.09,985.24746863
1753412400,178.93,179.57,175.87,177.67,5128.63199455
1753416000,177.89,179.34,176.57,179.34,74.51291889
1753419600,179.53,179.76,178.19,178.51,106.05501402
1753423200,178.36,178.84,177.59,178.53,76.55726556
1753426800,177.74,178.76,175.99,177.71,323.57889953
1753430400,177.98,179.09,177.17,177.71,354.42178457
1753434000,177.74,180.82,177.48,180.61,4212.71491452
1753437600,181.02,181.63,179.83,180.91,245.49978306
1753441200,181.28,181.94,180.92,181.43,207.82684979
1753444800,181.38,181.49,180.28,180.61,169.45389569
1753448400,180.52,181.32,178.49,180.68,2781.95189735
1753452000,181.07,181.27,176.56,176.56,2777.42352651
1753455600,176.74,178.46,176.5,178.46,142.3726886
1753459200,178.3,179.91,177.97,179.91,129.84504802
1753462800,179.8,180.84,179.52,180.84,141.26006113
1753466400,180.96,182.71,180.96,182.63,145.95727847
1753470000,182.39,182.75,181.98,182.45,142.88334161
1753473600,182.33,184.5,182.26,183.8,626.11006836
1753477200,184.05,185.22,183.95,184.79,287.21483024
1753480800,185.29,186.11,185.23,186.03,539.62006737
1753484400,186.08,186.8,185.76,186.8,101.29475795
1753488000,186.61,186.79,185.83,186.03,46.86239747
1753491600,185.62,186.07,184.75,184.78,107.7197346
1753495200,185.09,186.59,184.93,186.41,16.04236572
1753498800,186.64,186.64,185.21,186.16,660.44705477
1753502400,186.05,186.17,185.89,186.0,18.25098105
1753506000,186.06,187.04,185.9,186.79,161.20565281
1753509600,186.77,186.77,186.02,186.08,130.70939212
1753513200,186.2,186.81,186.2,186.81,250.71199698
1753516800,186.64,188.21,186.52,188.21,187.70476401
1753520400,188.1,189.1,187.57,188.96,315.54310837
1753524000,189.13,189.66,188.43,188.43,90.1944069
1753527600,188.25,188.53,187.47,187.88,908.73102888
1753531200,187.43,188.22,187.43,188.15,22.78059448
1753534800,187.73,188.11,187.5,187.79,219.70045586
1753538400,187.59,187.79,186.53,186.55,485.92490075
1753542000,186.73,187.57,186.12,187.57,474.34349339
1753545600,187.57,187.7,186.66,186.91,2008.4409601
1753549200,186.48,186.53,185.15,185.62,732.76715778
1753552800,185.55,186.4,185.24,186.16,106.53195768
1753556400,186.06,186.6,186.0,186.57,35.38180094
1753560000,186.5,186.5,185.53,185.89,84.23027405
1753563600,185.85,186.55,185.62,186.55,27.33515808
1753567200,186.33,186.62,184.9,185.14,24649.32454392
1753570800,185.0,185.0,184.51,184.82,22.54473259
1753574400,184.76,185.4,184.63,185.4,54.27387221
1753578000,185.43,186.41,185.43,186.25,21.74969388
1753581600,186.26,187.08,186.17,186.96,109.38976787
1753585200,187.26,187.48,186.35,187.29,272.45015188
1753588800,187.29,187.48,187.01,187.14,10.60523
1753592400,187.49,188.42,187.42,187.8,477.82244406
1753596000,187.7,187.7,187.15,187.3,18.74062309
1753599600,186.93,187.84,186.93,187.65,211.16570443
1753603200,187.37,187.37,186.5,186.68,141.16390818
1753606800,186.77,187.43,186.42,186.52,48.06405612
1753610400,186.89,188.48,186.85,187.88,136.87403831
1753614000,188.2,188.43,186.93,186.93,427.2250802
1753617600,187.09,187.42,185.82,186.0,62.46094456
1753621200,186.51,186.85,185.71,185.71,398.63565357
1753624800,185.89,186.54,185.5,185.89,142.46092823
1753628400,185.8,186.52,185.19,186.52,56.68601851
1753632000,186.73,189.71,186.73,187.8,2260.01901076
1753635600,187.32,188.24,186.01,188.17,486.20316212
1753639200,187.87,188.77,187.63,188.53,140.89573397
1753642800,188.5,188.53,187.09,187.09,159.22200298
1753646400,187.24,188.26,186.93,186.93,249.00028077
1753650000,187.49,187.96,186.58,187.95,290.55806832
1753653600,188.1,190.59,188.04,189.29,2306.50471153
1753657200,188.78,188.88,187.33,188.88,94.24588644
1753660800,188.64,191.0,188.44,190.0,153.11712614
1753664400,189.8,190.0,187.86,187.86,75.86223547
1753668000,188.09,191.73,188.09,191.33,78.27316839
1753671600,191.9,193.62,191.46,193.62,336.2532133
1753675200,193.43,194.15,192.84,192.98,102.67499477
1753678800,193.29,195.18,192.98,194.51,641.84116973
1753682400,194.38,194.45,193.49,193.97,127.25846651
1753686000,193.42,193.42,191.73,192.36,128.68606671
1753689600,192.32,192.71,191.43,192.7,51.46843181
1753693200,192.8,193.31,192.29,193.15,54.9391853
1753696800,193.31,193.37,191.92,192.37,56.62530741
1753700400,192.21,192.33,190.85,191.91,140.02429208
1753704000,191.83,193.37,191.51,193.11,211.87128007
1753707600,192.82,192.82,189.63,189.93,410.89611224
1753711200,190.16,190.72,186.78,187.77,1106.78228951
1753714800,187.47,188.93,186.77,187.38,264.31773703
1753718400,186.77,187.86,186.34,186.62,274.90384379
1753722000,186.83,187.42,185.39,185.97,130.32429945
1753725600,185.85,185.87,183.6,185.32,967.681619
1753729200,185.25,186.74,183.76,185.3,968.96413483
1753732800,185.55,185.55,182.74,184.34,158.20091642
1753736400,184.44,185.16,183.55,184.31,105.70714029
1753740000,184.34,184.34,182.35,183.41,639.37423704
1753743600,183.68,184.03,182.21,183.17,97.64363055
1753747200,183.24,184.55,181.2,182.8,568.03997114
1753750800,182.6,184.02,181.82,181.82,67.28277348
1753754400,181.81,182.4,180.89,182.38,99.11138269
1753758000,182.41,184.55,182.41,184.55,70.7321787
1753761600,184.32,184.62,183.47,183.47,22.90166506
1753765200,183.85,184.76,183.51,184.76,12.84087006
1753768800,184.74,185.43,184.74,185.36,182.4707314
1753772400,185.24,186.61,185.24,186.08,61.02669478
1753776000,186.05,186.21,185.08,185.27,144.39620274
1753779600,184.92,185.11,184.26,184.43,206.6078916
1753783200,184.26,184.26,182.47,182.47,231.49203415
1753786800,182.63,183.47,182.61,182.98,38.75599987
1753790400,182.89,184.47,182.8,184.12,164.45491814
1753794000,183.83,184.81,182.45,182.68,46.64882642
1753797600,182.43,182.43,179.88,180.49,6655.97079679
1753801200,180.2,181.31,179.5,181.0,166.6072004
1753804800,180.31,180.62,178.34,179.98,917.60209815
1753808400,180.05,181.73,180.05,181.57,949.40172258
1753812000,181.56,181.99,180.97,181.28,236.47625401
1753815600,181.54,182.39,180.55,181.28,461.69737561
1753819200,181.11,181.73,179.69,179.98,487.97599386
1753822800,179.59,181.6,179.48,181.37,66.19754336
1753826400,181.25,181.8,180.02,181.7,731.65839032
1753830000,181.64,181.81,181.05,181.49,54.57678114
1753833600,181.47,181.47,179.46,179.57,61.36282329
1753837200,180.15,181.72,178.86,181.56,281.44555798
1753840800,181.43,182.36,181.26,181.95,722.79433364
1753844400,181.83,182.12,181.53,182.12,11.25138051
1753848000,182.11,182.17,179.8,180.21,592.88907134
1753851600,180.09,181.15,179.59,181.15,35.62032557
1753855200,181.16,181.86,181.16,181.86,61.05177671
1753858800,181.9,182.41,180.54,180.78,21.4801682
1753862400,180.88,181.42,179.92,181.24,96.10908195
1753866000,180.45,180.72,178.87,178.96,170.21531062
1753869600,179.21,180.01,177.82,177.88,221.51216175
1753873200,178.21,178.51,176.66,177.03,1062.00299696
1753876800,177.34,178.04,176.61,177.92,437.31237293
1753880400,177.65,178.2,176.82,177.99,1508.3217799
1753884000,178.0,180.51,177.98,180.19,524.61163273
1753887600,180.05,180.05,178.59,179.14,196.7365866
1753891200,178.92,179.98,178.39,178.62,41.47033455
1753894800,178.8,179.22,178.38,179.18,181.03419277
