timestamp,open,high,low,close,volume
1753063200,3206.73,3227.3,3206.03,3218.8,23.12446227
1753066800,3218.8,3240.0,3218.8,3228.58,42.83127735
1753070400,3230.0,3277.62,3230.0,3236.05,1275.33850821
1753074000,3236.05,3250.45,3224.36,3250.0,147.6711603
1753077600,3249.66,3276.62,3245.98,3253.0,321.87362064
1753081200,3253.54,3266.48,3247.38,3250.44,375.28819194
1753084800,3250.84,3271.11,3231.06,3242.99,726.03714536
1753088400,3242.98,3248.0,3227.62,3238.83,171.86261401
1753092000,3238.84,3282.67,3236.39,3272.98,1523.27720839
1753095600,3272.01,3289.52,3253.94,3265.01,537.97637566
1753099200,3265.01,3279.47,3252.29,3267.16,331.8119507
1753102800,3267.16,3277.72,3240.0,3274.5,385.03847821
1753106400,3276.19,3310.0,3251.97,3285.68,1794.56115869
1753110000,3285.68,3288.9,3255.0,3256.71,499.1919616
1753113600,3256.79,3263.96,3206.25,3225.39,880.34000737
1753117200,3222.85,3240.0,3198.76,3225.58,376.99795824
1753120800,3225.61,3248.67,3191.47,3198.38,323.14541175
1753124400,3197.58,3222.52,3183.33,3197.67,691.12135411
1753128000,3196.96,3220.0,3182.92,3213.43,251.13773831
1753131600,3212.42,3217.76,3203.53,3207.73,171.84848339
1753135200,3207.9,3232.75,3205.0,3216.74,120.23668753
1753138800,3217.34,3230.0,3209.64,3218.47,1125.29242122
1753142400,3218.48,3231.56,3204.81,3206.03,88.87407369
1753146000,3206.61,3250.37,3167.57,3243.59,998.12493339
1753149600,3246.12,3247.31,3192.95,3200.25,108.4751174
1753153200,3198.23,3202.14,3175.24,3191.36,100.02973093
1753156800,3194.35,3194.35,3125.69,3126.7,1824.7502213
1753160400,3127.03,3163.1,3126.6,3152.59,548.01488568
1753164000,3157.83,3179.27,3147.24,3156.89,1069.21657796
1753167600,3156.9,3179.17,3139.69,3147.07,1299.9477633
1753171200,3147.5,3147.5,3097.21,3120.35,1196.45389813
1753174800,3120.35,3193.0,3091.81,3127.05,1952.5857107
1753178400,3127.69,3161.4,3126.53,3161.25,282.7392703
1753182000,3160.74,3178.56,3151.06,3168.82,509.93681605
1753185600,3168.83,3172.49,3160.42,3166.23,337.48378562
1753189200,3167.31,3170.94,3105.98,3114.85,2050.18248446
1753192800,3114.18,3160.91,3100.14,3160.91,539.89733524
1753196400,3160.92,3176.32,3153.89,3165.0,644.14770707
