trial,pnl,maxdd,pnl_dd,trades,position_pct,max_concurrent,buy_cooldown,volatility_gate,rsi_buy,take_profit,trailing_stop,stop_loss,sell_cooldown,time_in_market,time_flat,win_rate,avg_trade_ret,blocks_traded
13,16.865543759693082,0.035693960098291844,15.962546690701362,126,0.046994007807573325,1,8,0.7132853751305767,39,0.02972499991068819,0.02972624115431943,0.06506640112030601,15,0.503125,0.49687499999999996,0.4375,0.005850240420881463,4
14,75.1002978856427,0.08462984318675315,65.56670823563212,163,0.1172358474008515,1,4,0.7831829180277304,43,0.029935718578182606,0.02974035774635274,0.0624538321402706,16,0.6409722222222223,0.3590277777777777,0.4578313253012048,0.008099857123590943,4
15,28.739432721122512,0.09838896417848586,24.49796819635972,179,0.1192470504164023,1,4,0.7869528361842043,43,0.030880992515306703,0.02073560362749878,0.058861608313796686,16,0.6118055555555556,0.3881944444444444,0.42857142857142855,0.0031538050762785633,4
16,5.600269916902562,0.09510533132177657,4.801346627994967,195,0.1187312956827304,1,4,0.7963737636914884,43,0.02996480368242234,0.013496383566276759,0.06367519523397767,16,0.5993055555555555,0.40069444444444446,0.41414141414141414,0.0009416446671594035,4
17,0.9543156112334827,0.09750534755748896,0.8147392982041953,193,0.11836605880910166,1,5,1.1272960944789499,43,0.025088947477720072,0.020254823742470448,0.07817771060154724,14,0.5892361111111111,0.41076388888888893,0.47959183673469385,0.00038107452311277355,4
18,16.241565461480604,0.08213831300501584,14.24048328013078,195,0.10200450909165999,1,5,0.7840949852097839,43,0.031630416015048665,0.014494639416251473,0.061436507793877645,16,0.5975694444444445,0.4024305555555555,0.41414141414141414,0.0019859899659311225,4
19,-22.841348187113454,0.07321360730398951,-20.332901942415926,159,0.09185236348649706,2,13,0.9363837172162253,39,0.026372200127379373,0.02157781247642692,0.043988661812418,3,0.2361111111111111,0.7638888888888888,0.425,-0.003046321311763958,4
20,32.5900988483877,0.06254701563218379,29.53247871520092,149,0.11111426440647228,1,17,0.7639541995399648,42,0.032330285184383786,0.027336563108099995,0.03162256178116832,11,0.46284722222222224,0.5371527777777778,0.4868421052631579,0.004109482040943412,4
21,78.11352993451374,0.06656895870117607,70.31362541219315,147,0.11195542095987207,1,18,0.7767958859785473,42,0.031962491837302896,0.027217919030684087,0.02548228418441187,11,0.46284722222222224,0.5371527777777778,0.4666666666666667,0.00929321596928484,4
22,-34.985802228807415,0.05393958860761705,-32.15512255981343,139,0.10894850914123075,1,18,0.8340253066479021,41,0.031971718034446005,0.026157843462589227,0.020712176182663918,11,0.3861111111111111,0.6138888888888889,0.4225352112676056,-0.004418335439711134,4
23,37.11868715776268,0.08143600266170581,32.5844908984948,148,0.10878384309148532,1,18,0.96371046337478,42,0.02798885470379002,0.028306747534041995,0.0309363400813314,10,0.4579861111111111,0.5420138888888889,0.4533333333333333,0.004721460810493284,4
24,-11.836386514192213,0.06998110260169665,-10.593901445567678,129,0.09194701615353824,2,18,0.9790614387762435,39,0.027410797479141227,0.028322666842457392,0.02594362866032999,10,0.33541666666666664,0.6645833333333333,0.4461538461538462,-0.0014976912828151326,4
25,-30.157137958495355,0.07442213408589493,-26.790600111304396,173,0.07450558753481759,1,16,1.176700667292989,44,0.02429710192060869,0.029930489124111934,0.030706808517312726,9,0.48368055555555556,0.5163194444444444,0.5057471264367817,-0.004519596073999137,4
26,20.334750740010918,0.06515711712622307,18.347320136461754,137,0.09689413690978257,1,15,0.9580278255279393,40,0.028006264332031558,0.027428897823954038,0.031117331584358494,12,0.42465277777777777,0.5753472222222222,0.45714285714285713,0.003259858646944022,4
27,-10.276826555483012,0.07573531709576975,-9.109348478606412,179,0.11141362546659636,2,17,1.0528089261452365,42,0.020157050797651767,0.023560302170203398,0.037739176001254184,5,0.3170138888888889,0.6829861111111111,0.4888888888888889,-0.0010201678667429682,4
28,-43.15434079235706,0.0858530404592015,-37.59694374330246,187,0.08685812544661153,1,13,0.8451338188495884,44,0.028888840161681036,0.026577930486073473,0.04541603562158806,8,0.5135416666666667,0.4864583333333333,0.425531914893617,-0.005274269702124335,4
29,-25.679159904253652,0.05630020928113344,-23.510546789093898,94,0.11193095611781435,1,18,0.8699996151731388,34,0.032684292173096895,0.028621863093391955,0.024555226049200924,7,0.24375,0.75625,0.44680851063829785,-0.00475161731183701,4
30,35.0678039737536,0.08544905432660721,30.573037943451475,118,0.10504313979540039,1,13,0.9992186554282009,38,0.023398481815438566,0.023842494474467096,0.02062945297922429,14,0.36041666666666666,0.6395833333333334,0.4576271186440678,0.005869147074678201,4
31,34.119627699912826,0.08521640444513678,29.758299709522934,118,0.10474561355558493,1,13,0.9994301907982528,38,0.018982172512676303,0.023925972955245747,0.021303202633977687,14,0.36666666666666664,0.6333333333333333,0.4576271186440678,0.005738096531197992,4
32,-112.12343548134913,0.12496569366373578,-91.10606114501725,106,0.11476726790556692,1,16,1.106080766774394,37,0.02287778269092581,0.025578056296881795,0.026162437337590678,15,0.37256944444444445,0.6274305555555555,0.3888888888888889,-0.01863502020256882,4
33,-43.57621674591644,0.10137590034172128,-36.94984943676153,141,0.10543382279097353,1,12,1.0975958881228376,40,0.026594681689922923,0.028215262392335197,0.029811005454779896,13,0.4732638888888889,0.5267361111111111,0.4305555555555556,-0.005442074186743843,4
34,-57.23616606549115,0.08749006080279309,-49.72477259170827,97,0.09281594073933588,1,9,0.926501019498291,34,0.02397222006999757,0.026439904159786646,0.03570081748280732,15,0.3576388888888889,0.6423611111111112,0.3877551020408163,-0.012626396111962854,4
35,4.336125330551113,0.09100419873434062,3.74421691357339,172,0.09892650608549355,1,10,0.7487859283615087,42,0.03030652527105623,0.024311564909305042,0.02831624508680883,12,0.5392361111111111,0.46076388888888886,0.4482758620689655,0.0008089016966576886,4
36,24.961007611099376,0.08476848149329375,21.78714754349621,191,0.10585810217867722,2,17,0.6717420131089457,44,0.026192732884378855,0.02814185766250454,0.03321161531895746,10,0.4822916666666667,0.5177083333333333,0.4948453608247423,0.0024885204749447837,4
37,3.9466013132268927,0.040519886009311445,3.7067275602226637,78,0.08397734984762673,1,15,0.8751093620943137,31,0.022284514895867212,0.01093525152312787,0.0202340843636558,8,0.115625,0.884375,0.4358974358974359,0.0012916130647020547,4
38,-28.120741208299705,0.0710644847893257,-25.123162229507038,156,0.07002362608137466,1,12,0.961475502039893,40,0.03341600496930483,0.022503883511189572,0.05359013448465404,9,0.4097222222222222,0.5902777777777778,0.4177215189873418,-0.005013426779507381,4
39,-4.056699687243054,0.09210802703675225,-3.4962177805342023,111,0.11442306867535165,1,14,1.066363659899465,38,0.028841883528895013,0.02670332814726066,0.07096801376367949,14,0.41631944444444446,0.5836805555555555,0.44642857142857145,-0.00013592822071621657,4
40,41.787904216535026,0.08922867748433971,36.1948850744095,260,0.09613775322420443,2,11,0.901785774577445,45,0.02091773858652822,0.025011348442742286,0.03957983280978529,13,0.5375,0.4625,0.5378787878787878,0.003677528181037591,4
41,50.83311288794084,0.11230498935358268,42.26989458540635,256,0.1079228882117653,2,11,0.9043746560813676,45,0.02002488908699534,0.028896265737302154,0.04734022725487379,13,0.5454861111111111,0.4545138888888889,0.5615384615384615,0.004097824366632502,4
42,17.839372507472262,0.0740160947501024,15.858771478779103,267,0.09636863750890738,2,10,0.8963766142414222,45,0.015918058412903315,0.029118303764284457,0.047348086727926016,12,0.5541666666666667,0.4458333333333333,0.5185185185185185,0.0012841684339011774,4
43,0.0934888110338079,0.09003986261653818,0.08086223148130656,275,0.11498642865431367,3,11,0.8231412151982007,45,0.019399854292479767,0.006108253727498713,0.03781213457550103,11,0.4114583333333333,0.5885416666666667,0.45652173913043476,-0.00018451387114940592,4
44,17.64495543511498,0.09728437662064271,15.070087700108708,246,0.1083173527294389,2,10,0.8527344394565844,44,0.021118041638161576,0.027677552276817615,0.052865066103966823,13,0.5357638888888889,0.46423611111111107,0.52,0.0017126418458669615,4
45,-18.225621187483284,0.12979546621357418,-14.677216688891201,301,0.10077823261592382,2,7,0.9090145989236822,44,0.01728995162611828,0.024898682873897057,0.04035429142928874,10,0.5378472222222223,0.46215277777777775,0.47368421052631576,-0.0014043387769054252,4
46,13.496398635524997,0.08260814890283108,11.824029873321873,321,0.10168453181353893,3,8,0.9452067526750338,45,0.010988242780676083,0.029826676887264585,0.04723108939339678,11,0.5430555555555555,0.4569444444444445,0.5617283950617284,0.0013011718716604771,4
47,-21.210832109769512,0.1608030669962054,-16.094681824580718,271,0.1197532374540922,2,6,0.6890874038582886,42,0.021218116684666753,0.028878632695025285,0.04114261386645187,13,0.5586805555555555,0.4413194444444445,0.4782608695652174,-0.0010385926540530123,4
48,14.230960116972483,0.07602340593584356,12.608131030228385,251,0.10888533856345545,2,11,0.7513103636429289,44,0.018498169453695302,0.017633562031217128,0.05094339326788238,12,0.47465277777777776,0.5253472222222222,0.48031496062992124,0.00129340678541932,4
49,38.52882576668026,0.09554294385758655,33.007089610993255,197,0.11487913486409959,2,14,0.8180891172920274,43,0.015305124794249,0.025143419192893077,0.03576853465276235,15,0.5024305555555556,0.4975694444444444,0.49,0.002869636019809997,4
50,40.16428969746039,0.09145190802887349,34.65463830627463,197,0.11519794922201197,2,14,0.8025487649984765,43,0.014717833924851719,0.025379833977542076,0.05840188076733226,15,0.49722222222222223,0.5027777777777778,0.5,0.0031726159395212067,4
51,39.7859425958186,0.09606793338876363,34.05271267116219,197,0.11559703128753827,2,14,0.8003739173452726,43,0.015503077884380396,0.025729051088495256,0.05710904569067521,15,0.5072916666666667,0.4927083333333333,0.49,0.0029741136317502958,4
52,-99.11838248231243,0.13426731154709792,-79.15584437111684,249,0.11643500214693964,2,12,0.8022040811718545,45,0.012982132056224446,0.025792426475953017,0.056872903700166386,15,0.5524305555555555,0.44756944444444446,0.5238095238095238,-0.007384382675496686,4
53,26.27149537239393,0.07954475090127155,23.136856039592455,196,0.11274706667755925,2,15,0.7653501759468934,43,0.012573138043016756,0.027015537354006164,0.06010103676934561,14,0.49722222222222223,0.5027777777777778,0.6060606060606061,0.002672078468435611,4
54,-6.362552302450126,0.09200133285186507,-5.484507364202454,255,0.11930112990026032,3,11,0.7326306551652817,44,0.01635325135799149,0.019134828936992424,0.06913840232558298,16,0.5555555555555556,0.4444444444444444,0.4921875,-0.0001394356407006178,4
55,0.25152030032904804,0.116842784720247,0.2074378018728698,299,0.1019352792071129,2,9,0.7800944272320658,45,0.014937848533075327,0.01621096619673806,0.06286620829716007,16,0.5527777777777778,0.4472222222222222,0.4533333333333333,0.0003803313731409889,4
56,37.21066129879182,0.11021825815652775,31.05871988898379,266,0.10900810411184945,2,8,0.8823322436513922,43,0.013597910114970978,0.023014427211214928,0.054551960164188895,15,0.5545138888888889,0.44548611111111114,0.5037037037037037,0.0022571849560335993,4
57,-33.51292377509867,0.08841343975853766,-29.068434474115445,172,0.09440531763528212,2,14,0.8513599819267517,41,0.010876754441336418,0.02160315623839507,0.05973180750405886,14,0.3954861111111111,0.6045138888888889,0.5172413793103449,-0.004197488421550223,4
58,-1.193457544532066,0.028693178177760403,-1.1420914095727897,227,0.034290791671212274,2,10,0.6958660382913111,42,0.00945026329090087,0.02442278722345511,0.06701987688018851,13,0.39861111111111114,0.6013888888888889,0.5739130434782609,-0.00021573638884038178,4
59,50.677122836011904,0.08487854991433219,44.22502178578513,187,0.08695981140824466,2,16,0.6484159242209557,43,0.02024920233341928,0.027427354123773843,0.057509322983998426,16,0.5430555555555555,0.4569444444444445,0.49473684210526314,0.00595279466605182,4
60,-5.636574983857599,0.07217622953411174,-5.026334889125892,206,0.08583659729217753,3,17,0.6457674553077335,45,0.020279801860485922,0.029144059611120637,0.04849729898627185,16,0.5902777777777778,0.4097222222222222,0.5096153846153846,-0.0005646679808666555,4
61,34.80546777349946,0.07525124086366441,30.87673581530528,185,0.08120065639835634,2,16,0.6104936166402833,43,0.01808658335302823,0.02577046715179788,0.05621989567902746,15,0.5555555555555556,0.4444444444444444,0.5212765957446809,0.004710436197449844,4
62,34.26562396172062,0.0695089985963615,30.692970149932588,193,0.09007366996816728,2,15,0.6566471316981891,43,0.020006383856873713,0.0271713381472594,0.058064157798429814,16,0.540625,0.459375,0.5,0.003669056779167271,4
63,44.44839810584176,0.08085750088149668,39.05741852230544,167,0.09826880832915083,2,16,0.8061755972967007,41,0.016963801372870263,0.029985614372174833,0.062443259105949715,16,0.46875,0.53125,0.5058823529411764,0.005041645720163748,4
64,47.40856971989069,0.03860306154941806,44.66339581759047,167,0.05765903114002864,2,16,0.7332602613316462,41,0.018026096168806658,0.027740244866114868,0.07528123139620865,16,0.459375,0.540625,0.5176470588235295,0.009510330802624452,4
65,17.36377723795863,0.03759762800915123,16.384521981818825,159,0.050058909390290784,2,16,0.7027756085450554,40,0.016881903574291385,0.029928453078582364,0.07513558958190909,16,0.44583333333333336,0.5541666666666667,0.4875,0.0044593233909875,4
66,28.77879205691329,0.04397169455422811,26.880613675963932,160,0.06193505372272978,2,17,0.6261351211997895,41,0.018204042575218553,0.028012690838701764,0.07494383392296611,16,0.4621527777777778,0.5378472222222221,0.48148148148148145,0.005908342964018796,4
67,9.50578989791245,0.051644846083367835,8.769402313644669,167,0.06901373849342024,2,18,0.73296629904161,42,0.021733011692783483,0.02902977330179599,0.06645710794740553,6,0.35659722222222223,0.6434027777777778,0.5176470588235295,0.0017536190726440983,4
68,30.287996296508936,0.06682567874746925,27.25197243088637,164,0.07769437403993056,2,16,0.8341747713507562,41,0.019678342875859733,0.02732791551963664,0.061763517922368665,13,0.45868055555555554,0.5413194444444445,0.5357142857142857,0.004868146383685699,4
69,-16.644651913231428,0.0920125358229662,-14.347376967590913,266,0.06600998057551101,2,5,0.7692555419249175,42,0.020607863532637147,0.028716285143316988,0.06477870920817598,16,0.5902777777777778,0.4097222222222222,0.4666666666666667,-0.002052429506814657,4
70,3.5901512034696452,0.04096370266659477,3.369552373829073,186,0.05289765627265409,2,17,0.6720476641125337,44,0.03372365153000348,0.028096992841396082,0.05191963581174255,14,0.5559027777777777,0.44409722222222225,0.46808510638297873,0.000839078540232245,4
71,12.802243703801082,0.05474461114660867,11.750962923748018,194,0.058016579208029564,2,16,0.8932244159366806,44,0.017094565201405225,0.026477626065447978,0.04373571728430883,15,0.5659722222222222,0.4340277777777778,0.5,0.0022207005841580595,4
72,59.56850597756329,0.07864974729265295,52.54093406495893,154,0.09796186124347087,2,15,0.9149778831509533,40,0.02202349097099613,0.02938718677576763,0.05472581240753458,15,0.49270833333333336,0.5072916666666667,0.4810126582278481,0.007817939323365768,4
73,8.746251275096483,0.07741399991023057,7.730627831958723,153,0.08770151295606982,2,15,0.9092930538617755,40,0.03113734681959995,0.02996544645738192,0.05454716188302173,16,0.4798611111111111,0.5201388888888889,0.4230769230769231,0.0012697538071263675,4
74,-29.356220483821744,0.10691836853150016,-24.648141683249904,136,0.0977332253158393,2,17,0.8660012891311162,39,0.024930504704694992,0.029349831674074758,0.06195638801312382,15,0.4371527777777778,0.5628472222222223,0.4057971014492754,-0.003748709118084684,4
75,8.670244080351267,0.0789324255149575,7.643698987748026,144,0.0942301050633085,2,18,0.9298418755577409,41,0.02205754002701609,0.027682533623427895,0.05032920530710989,14,0.4131944444444444,0.5868055555555556,0.4794520547945205,0.0012998823001150704,4
76,-22.566174849403183,0.03233892254578208,-21.471526178489047,171,0.023383020796837593,2,12,0.7463019396628233,40,0.018788828742549057,0.02872664407006891,0.0688919656614823,16,0.43645833333333334,0.5635416666666666,0.41379310344827586,-0.011260696944423759,4
77,21.793034627968723,0.07327305843576659,19.397771178286966,140,0.09014520039010213,3,16,0.7126865195664494,39,0.023455605023175057,0.026921831728389304,0.07494964631065999,14,0.40520833333333334,0.5947916666666666,0.49295774647887325,0.0037916818598034566,4
78,15.893664492738708,0.07032709270794457,14.217031668364006,184,0.10320531810088177,2,15,0.83150530427849,42,0.020917358751802884,0.02925089919422797,0.03360130298472519,12,0.4777777777777778,0.5222222222222221,0.4838709677419355,0.0019695331692459427,4
79,-14.333215582184607,0.09168315016619655,-12.362044047305758,140,0.10637124652284143,1,13,0.9902517252733767,41,0.03276036489169501,0.027666948365871916,0.07977659387498363,16,0.5347222222222222,0.4652777777777778,0.4084507042253521,-0.0014569315817314701,4
