timestamp,open,high,low,close,volume
1752984000,0.255546,0.2586978,0.2524554,0.2547608,36725058.84028686
1752987600,0.2547126,0.2547126,0.251449,0.2526708,4169645.92890228
1752991200,0.2526708,0.2526708,0.249264,0.2511244,6108667.93307172
1752994800,0.2511243,0.253304,0.2511243,0.251697,18258532.36786763
1752998400,0.2517494,0.2549845,0.2516699,0.2549246,3208462.60218919
1753002000,0.2547867,0.255827,0.2509992,0.2509992,4269362.13155178
1753005600,0.2508999,0.2522654,0.2508037,0.2514012,1433966.52368153
1753009200,0.2513687,0.2531658,0.250466,0.2516877,7124888.99349556
1753012800,0.251626,0.254,0.250764,0.2533775,23408060.4962621
1753016400,0.2533273,0.2554197,0.2531177,0.2552952,8668749.42646306
1753020000,0.2552952,0.255663,0.2504317,0.2535173,12111898.79956921
1753023600,0.2534173,0.255,0.2511786,0.2542436,36632231.3852701
1753027200,0.2542437,0.2683961,0.2542437,0.2651461,47445120.00761366
1753030800,0.2650944,0.2674,0.2579065,0.2626255,37536158.76004272
1753034400,0.2633807,0.2738696,0.2611356,0.2728503,42393975.23709336
1753038000,0.2729435,0.2789148,0.2716843,0.2738148,16919612.95160744
1753041600,0.2742153,0.2746707,0.2695704,0.2707793,8170205.62456926
1753045200,0.2709568,0.2727064,0.2663266,0.2722413,7818953.20087778
1753048800,0.2723647,0.2765531,0.2624969,0.2740547,20270180.75413287
1753052400,0.273643,0.2774674,0.2707535,0.2739231,6445038.97757371
1753056000,0.27396,0.2778898,0.2663965,0.2708396,27814603.24471893
1753059600,0.2708398,0.2710918,0.2644515,0.2671655,14843960.04702606
1753063200,0.2671355,0.2719168,0.2671282,0.2705149,5840654.40616382
1753066800,0.2706817,0.2726199,0.27,0.2713603,4396285.43101433
1753070400,0.2713397,0.2745883,0.2692477,0.2717775,3904400.6875452
1753074000,0.2717215,0.274157,0.2697828,0.274157,3158057.46151498
1753077600,0.2742057,0.2784377,0.271883,0.2729273,7647811.44465707
1753081200,0.2728598,0.274867,0.272,0.2734915,13359714.54369112
1753084800,0.273597,0.2792579,0.2712299,0.2722001,8216999.69647427
1753088400,0.2722001,0.2728158,0.267844,0.2691228,6288231.4921998
1753092000,0.2690342,0.271835,0.2668,0.2715029,13835310.19193808
1753095600,0.271281,0.2744069,0.2706755,0.2712773,17964086.22701112
1753099200,0.2710921,0.2743399,0.2693454,0.2726281,8019199.30293117
1753102800,0.2725201,0.277,0.269,0.2745547,69105709.72875744
1753106400,0.274903,0.2824457,0.2726835,0.2786305,31855096.81825624
1753110000,0.2787073,0.2866859,0.2776069,0.2824683,33219385.02023881
1753113600,0.2824683,0.2867244,0.2754827,0.282263,91428576.55764592
