timestamp,open,high,low,close,volume
1753063200,117374.4,118166.7,117362.5,118166.7,32.15791202
1753066800,118180.8,118621.4,118180.8,118451.9,26.03129961
1753070400,118451.9,118618.0,118348.7,118375.4,9.10157139
1753074000,118375.4,118450.0,118226.6,118450.0,7.41423688
1753077600,118452.0,119200.0,118334.1,119199.9,81.1836211
1753081200,119200.0,119630.4,119199.9,119399.9,33.38768838
1753084800,119399.9,119450.0,118906.4,119036.9,36.99819527
1753088400,119036.9,119123.6,118578.7,118737.5,16.97860013
1753092000,118737.5,118761.5,118368.6,118616.6,25.70248916
1753095600,118616.6,118769.0,118138.4,118138.5,67.69090197
1753099200,118138.6,118578.7,117864.5,118209.9,32.48812398
1753102800,118209.9,119117.0,117956.0,118872.0,56.80411261
1753106400,118872.0,119250.0,118524.4,118885.7,83.777132
1753110000,118872.9,119150.0,118372.4,118372.4,44.28062246
1753113600,118372.5,118401.2,117593.2,117833.1,124.12508858
1753117200,117825.1,118127.4,117470.3,117940.0,85.04452393
1753120800,117940.0,118180.9,117141.4,117217.2,59.23382713
1753124400,117217.2,117575.0,116750.0,116794.2,87.19481378
1753128000,116794.3,117297.0,116750.0,117028.1,32.0066156
1753131600,117028.1,117428.7,116932.0,117331.8,25.33263482
1753135200,117331.8,117681.1,117164.1,117462.7,15.6414592
1753138800,117462.7,117550.0,117200.0,117461.0,16.28533411
1753142400,117461.0,117543.9,117100.0,117179.9,15.98263464
1753146000,117179.9,117955.9,116260.0,117822.0,148.87062416
1753149600,117821.9,117833.6,117092.9,117094.0,16.60023665
1753153200,117094.0,117303.5,116763.5,117237.5,15.45802718
1753156800,117237.6,117349.5,116687.3,116687.4,13.95063001
1753160400,116687.4,117395.0,116687.3,117349.8,11.5600888
1753164000,117349.9,117850.0,117349.9,117850.0,83.7976945
1753167600,117850.0,118600.0,117845.2,117937.6,83.33188807
1753171200,117937.6,118319.3,117600.0,118319.3,18.14841457
1753174800,118319.3,118701.0,117925.0,118454.6,28.49706774
1753178400,118454.7,118963.4,118382.9,118963.3,53.23749376
1753182000,118963.4,119216.9,118825.1,119184.9,70.56842537
1753185600,119184.9,119437.5,119138.5,119321.5,56.2517817
1753189200,119321.5,119560.4,118091.4,118196.8,129.90308668
1753192800,118196.8,119117.0,117625.5,119117.0,58.79844882
1753196400,119112.0,119192.1,118756.7,118954.7,42.70689234
1753200000,118954.7,119400.0,118645.0,118718.3,86.44793242
1753203600,118718.3,119250.0,118454.7,119235.0,29.48418065
1753207200,119235.0,120200.0,119191.9,119789.9,114.76023094
1753210800,119790.0,119980.5,119192.1,119333.6,38.93499019
1753214400,119333.6,119900.0,119325.0,119786.1,59.05170139
1753218000,119786.1,119807.3,119451.0,119451.0,19.76052191
1753221600,119451.1,120000.0,119451.0,119900.0,36.82167698
1753225200,119900.0,120237.5,119899.9,119977.5,23.68622078
1753228800,119977.5,120100.0,119565.2,119585.8,16.25315244
1753232400,119585.9,119711.9,119519.0,119556.2,14.47538075
1753236000,119556.1,119556.2,119034.1,119119.1,18.19653787
1753239600,119129.3,119129.3,118637.9,118649.8,36.78552442
1753243200,118649.9,119037.2,118637.7,119037.2,36.14634153
1753246800,119037.6,119039.2,118655.5,118700.0,17.62245059
1753250400,118700.0,118736.4,118501.0,118501.1,13.39291533
1753254000,118501.1,118652.7,118400.0,118420.1,29.32248707
1753257600,118420.1,118608.2,118300.0,118461.0,34.98327585
1753261200,118461.0,118504.9,118000.0,118111.0,43.1698294
1753264800,118111.0,118424.5,117945.4,118415.4,33.4095769
1753268400,118415.5,118664.1,118252.7,118588.1,33.20513387
1753272000,118588.1,118664.1,117865.5,118052.5,56.72489319
1753275600,118052.6,118230.3,117411.0,117492.9,115.37532674
1753279200,117492.9,118180.8,117446.0,118180.8,52.01694252
1753282800,118180.9,118788.9,117896.3,118647.0,34.46920908
1753286400,118646.7,118646.7,117618.0,117764.7,62.19390095
1753290000,117770.9,118166.7,117447.2,118166.7,191.92446755
1753293600,118166.7,118394.0,118120.3,118394.0,42.96175903
1753297200,118394.0,118480.0,118308.0,118450.0,43.04710236
1753300800,118450.0,118526.6,117626.0,117987.4,49.75601198
1753304400,117987.4,118166.9,117450.0,118153.7,37.08622768
1753308000,118153.8,118657.2,118048.2,118572.8,52.51023563
1753311600,118572.8,118735.3,118516.2,118735.3,23.8681881
1753315200,118735.3,119111.0,118713.0,119096.5,115.48374941
1753318800,119096.6,119117.0,118925.1,119117.0,20.78752738
1753322400,119117.0,119117.0,118891.8,118977.8,10.87240777
1753326000,118977.8,119263.6,118538.0,118538.1,15.55282987
1753329600,118538.1,118566.2,117912.9,118004.8,13.46627112
1753333200,118000.6,118018.4,117600.0,117653.8,85.85658007
1753336800,117653.7,117908.5,117500.0,117525.8,135.4244379
1753340400,117525.8,118468.0,117316.0,118468.0,48.50922201
1753344000,118468.0,118835.0,118360.4,118823.8,25.95706395
1753347600,118823.8,118875.9,118400.0,118543.9,34.65510416
1753351200,118543.9,118671.6,118040.8,118465.0,43.79089775
1753354800,118465.0,118792.1,118452.4,118718.4,21.43743312
1753358400,118718.4,118740.7,118350.7,118607.0,31.0369036
1753362000,118607.1,118750.0,118269.7,118282.2,14.06037772
1753365600,118285.6,119123.2,117979.7,119123.1,45.40046304
1753369200,119123.2,119489.8,118749.8,119164.1,57.75502014
1753372800,119164.2,119200.0,118500.0,118587.5,62.44332781
1753376400,118587.5,119350.0,118578.9,119220.7,19.95279456
1753380000,119220.7,119450.0,119044.6,119113.0,39.93477689
1753383600,119113.0,119395.2,119022.6,119038.0,35.04674249
1753387200,119038.0,119038.0,118787.1,118787.2,25.37133833
1753390800,118787.2,118799.9,118595.0,118631.7,15.76026637
1753394400,118631.8,118694.8,118300.0,118377.7,14.745839
1753398000,118377.8,118500.1,118241.7,118386.9,13.69479786
1753401600,118387.5,118452.0,117751.3,117767.7,84.47060666
1753405200,117767.8,117813.8,117319.1,117499.9,61.52713565
1753408800,117499.9,117499.9,116450.0,116450.0,134.91749451
1753412400,116450.1,116450.1,115392.4,115434.3,234.87949735
1753416000,115434.3,116148.0,115176.2,116148.0,116.27720543
1753419600,116148.0,116148.2,115352.8,115596.6,38.36585976
1753423200,115596.7,115596.7,115235.6,115380.2,102.82356199
1753426800,115380.2,115962.4,114733.1,115318.4,165.25411767
1753430400,115318.3,115977.3,115115.8,115220.7,30.87515946
1753434000,115220.7,115981.0,115050.0,115981.0,68.97182285
1753437600,115981.0,116487.5,115980.9,116375.1,51.22618967
1753441200,116375.1,116784.8,116375.0,116550.7,39.20037112
1753444800,116550.7,116600.0,116000.0,116100.0,46.32632711
1753448400,116100.0,116555.5,115586.4,116209.9,33.22589137
1753452000,116209.9,116281.9,114945.2,114960.6,94.76440164
1753455600,114960.6,115853.4,114942.5,115802.0,40.14422594
1753459200,115802.0,116180.0,115463.0,116180.0,22.62649629
1753462800,116180.0,116362.4,115897.5,116154.1,39.79503855
1753466400,116154.1,116555.5,116056.4,116555.4,36.14905613
1753470000,116555.5,116999.0,116503.3,116753.2,65.28140529
1753473600,116753.3,117338.2,116605.6,117101.1,48.04081138
1753477200,117101.1,117373.8,117065.4,117230.7,19.11668849
1753480800,117230.7,117300.0,117187.5,117293.2,13.56352455
1753484400,117293.3,117628.1,117203.7,117628.1,22.27208073
1753488000,117628.1,117629.0,117352.3,117520.2,11.61673217
1753491600,117520.2,117544.0,117197.6,117197.8,8.60938478
1753495200,117197.8,117688.0,117197.7,117560.9,43.17748395
1753498800,117560.9,117605.0,117553.3,117576.7,29.36275456
1753502400,117576.7,117580.7,117500.1,117500.2,22.35788017
1753506000,117500.2,117581.0,117482.7,117505.1,16.85996958
1753509600,117505.1,117505.1,117409.3,117418.0,2.11518923
1753513200,117418.1,117418.1,117362.5,117362.5,7.32951348
1753516800,117362.6,117645.0,117362.5,117639.6,18.74297437
1753520400,117639.7,117639.7,117491.2,117596.3,7.9312197
1753524000,117596.4,118208.5,117585.7,118005.2,59.90374867
1753527600,118000.3,118065.0,117815.9,117825.1,30.92416815
1753531200,117825.1,117999.8,117804.4,117973.6,7.27591516
1753534800,117973.7,118200.0,117900.0,118179.7,15.20593223
1753538400,118179.8,118221.8,118028.0,118125.9,27.26756375
1753542000,118125.9,118126.0,117914.5,118125.9,57.12808519
1753545600,118126.0,118200.0,118048.3,118102.0,11.66101307
1753549200,118102.0,118102.0,118038.3,118038.4,7.77759707
1753552800,118038.4,118097.6,118038.3,118097.6,6.82097631
1753556400,118097.6,118276.6,118097.5,118276.5,21.7926872
1753560000,118276.6,118276.6,117922.0,117993.8,28.69097039
1753563600,117993.8,118084.4,117956.0,118084.4,7.01728081
1753567200,118084.4,118224.9,118040.2,118087.6,4.98636478
1753570800,118087.6,118087.6,117921.0,117937.5,4.13774129
1753574400,117937.6,117977.2,117863.8,117920.0,5.51701551
1753578000,117920.0,118212.4,117919.9,118133.6,34.53284862
1753581600,118133.6,118325.8,118133.5,118325.8,7.55871976
1753585200,118325.8,118325.8,118130.0,118211.1,6.16020345
1753588800,118211.2,118250.0,118188.0,118237.4,4.28872315
1753592400,118237.4,118293.5,118210.8,118293.5,4.6942804
1753596000,118293.5,118401.8,118293.5,118299.9,28.5729459
1753599600,118300.0,118300.0,118127.7,118154.2,11.62314651
1753603200,118154.2,118154.2,117978.2,117978.2,6.84703195
1753606800,117978.2,118048.4,117900.0,117980.2,4.36218561
1753610400,117980.2,118287.3,117980.1,118227.1,3.16179213
1753614000,118227.1,118286.4,118081.3,118081.4,26.90179997
1753617600,118081.4,118150.0,117922.9,118150.0,33.87383962
1753621200,118145.0,118236.9,118137.4,118233.0,5.49006447
1753624800,118233.0,118499.4,118232.9,118450.0,31.35790136
1753628400,118450.1,118564.2,118294.2,118564.1,36.77233042
