trial,pnl,maxdd,pnl_dd,trades,position_pct,max_concurrent,buy_cooldown,volatility_gate,rsi_buy,take_profit,trailing_stop,stop_loss,sell_cooldown,time_in_market,time_flat,win_rate,avg_trade_ret,blocks_traded
10,168.72527023040197,0.05577726410939432,154.6087192910469,589,0.08551853059455952,3,4,0.7193421150376647,41,0.0348519086494931,0.02944515035245597,0.02403320066618614,16,0.6103395061728395,0.3896604938271605,0.4934210526315789,0.006881149171348281,9
11,183.31584201646479,0.07875814739708342,161.659417857835,601,0.08440524530579116,3,4,0.6986859704733939,41,0.0343098295000217,0.029913585995394176,0.023180732109452238,15,0.6072530864197531,0.39274691358024694,0.4755700325732899,0.007143832632867697,9
12,192.9644233360575,0.05648979352894068,176.61364268703002,587,0.08671584779029301,3,4,0.7526283611047394,41,0.029527225430834327,0.029750452351505537,0.020903504558013535,16,0.5864197530864198,0.4135802469135802,0.5082508250825083,0.007442948603897031,9
13,251.4206602150623,0.07533624456204502,223.00902769619316,587,0.1195387205699204,3,4,0.7579124072623968,41,0.02906442813051665,0.029879697190404925,0.020775009960676976,16,0.5888888888888889,0.4111111111111111,0.5082508250825083,0.007187405979990932,9
14,80.4901546392216,0.06558411676531906,72.57184108874566,580,0.11961659997472901,3,6,0.7695173726151053,41,0.028548317143829778,0.021451397855507218,0.02006761274508281,12,0.5302469135802469,0.4697530864197531,0.4523809523809524,0.0025469211267017617,9
15,226.90994537351162,0.051414472292221625,209.4102627246577,518,0.1192470504164023,3,4,0.7818400709444854,39,0.029140782469944254,0.022261553850389266,0.03117669285378542,16,0.5064814814814815,0.49351851851851847,0.5094339622641509,0.007534235644847332,9
16,249.0395319980994,0.058581449608804737,227.1558868065789,412,0.1187312956827304,3,8,1.1264099619298675,39,0.029039586132750185,0.021415789946103738,0.03309116079239611,14,0.4773148148148148,0.5226851851851853,0.5238095238095238,0.009694783274152647,9
17,66.50690503276269,0.06137790965623113,60.38382281983801,612,0.10537058931839205,3,8,1.1588142483182005,43,0.025649456263569643,0.013071482222606994,0.030059233310677395,13,0.5345679012345679,0.4654320987654321,0.4401294498381877,0.0018698800770042471,9
18,239.5023795259151,0.045364395562731974,223.20505850137135,482,0.1103405300281573,3,6,1.1779108470281108,39,0.03069238669888237,0.014494639416251473,0.03038748229712538,14,0.4492283950617284,0.5507716049382716,0.5061224489795918,0.008618748537765012,9
19,38.32828924501973,0.029266106814113346,36.64570953444926,175,0.0983387657188995,3,13,1.1763657143881792,33,0.031224505613562614,0.014093438424687228,0.030711973125519723,11,0.18132716049382716,0.8186728395061729,0.4606741573033708,0.004391031442799128,9
20,117.36431615787842,0.03316490371823222,111.52575178988012,388,0.07745692335962061,3,9,1.0940232832563124,39,0.02527965737268413,0.015094052132949402,0.04285148163039644,14,0.408641975308642,0.591358024691358,0.5025380710659898,0.007655718613238953,9
21,342.12608120128743,0.057903909618441274,312.41042467530116,677,0.11194841739143929,3,6,1.119058617197507,43,0.031516290058616565,0.020000102840353702,0.02741380854132857,14,0.6271604938271605,0.37283950617283945,0.4579710144927536,0.008437895977480578,9
22,334.16222674932396,0.05676148341536835,305.7109112118125,677,0.10944222130983453,3,6,1.0907885583568413,43,0.03175409938510754,0.02004948804633979,0.03579041422858651,14,0.6271604938271605,0.37283950617283945,0.4579710144927536,0.008437895977480578,9
23,47.10758428261465,0.06704065949722648,42.37039900617315,371,0.09440129327538306,2,18,1.1055339817309744,43,0.032123270736457224,0.02096507727678186,0.03674165571382556,12,0.4925925925925926,0.5074074074074074,0.44919786096256686,0.00263527443666643,9
24,110.11204453770142,0.08736802874481808,95.68163612922055,704,0.11211146494106684,3,7,0.959368058830552,44,0.026931523828212255,0.019476254060332144,0.0345953702175564,13,0.6194444444444445,0.38055555555555554,0.46348314606741575,0.002911938557190369,9
25,254.6040907365782,0.054078945082214,233.95100977560253,589,0.11039096028538742,3,8,1.0912423526537929,43,0.032343395773642154,0.02299678528337287,0.0451011388891955,15,0.640895061728395,0.35910493827160495,0.4717607973421927,0.007648620972277363,9
26,288.71777182490837,0.03328846381689643,274.3013151738757,546,0.09385348353596347,2,6,1.0477039534396708,43,0.0329905914429482,0.02391188930041014,0.04526713290396911,15,0.6611111111111111,0.3388888888888889,0.4910394265232975,0.010354157430095814,9
27,73.37747083829049,0.06523131083433975,66.19770792555515,566,0.0924756541708128,2,5,1.0319493531805932,42,0.0324282715840215,0.019772611312590446,0.026268133829545046,12,0.5597222222222222,0.44027777777777777,0.445993031358885,0.0027532481044581334,9
28,238.73274247333825,0.029320128593499195,228.23323041014274,596,0.07533003320138533,2,6,0.982470613986707,44,0.018807496641927112,0.023843601187947577,0.06246887379884211,15,0.6334876543209876,0.36651234567901236,0.5296052631578947,0.009776801378146368,9
29,-35.95577576839855,0.08917040811707666,-31.14648896924726,404,0.10105872124136037,2,13,1.056914584274566,42,0.0237971204602347,0.027007255313795882,0.0466615642739165,3,0.36712962962962964,0.6328703703703704,0.47058823529411764,-0.001810022877283401,9
30,122.0999691690381,0.03994314093280482,114.78438475442309,539,0.09225522244370467,2,10,0.972910730046805,44,0.027672387076146894,0.016688436860913695,0.039932508802952404,10,0.5549382716049382,0.44506172839506175,0.4927007299270073,0.004728499129811219,9
31,370.04107322794675,0.07720432801388011,327.1879146337988,627,0.11099585632157016,3,7,1.0838063588439864,43,0.03260407449412027,0.0229032788544315,0.04556191739105215,15,0.6557098765432099,0.3442901234567901,0.4984423676012461,0.0097847937684005,9
32,305.6426307027514,0.05046579174951171,282.50588467652443,574,0.11134196427559293,3,7,1.1432049277918024,42,0.03301215349953446,0.023437672549649485,0.06193072674303607,15,0.6182098765432099,0.3817901234567901,0.47440273037542663,0.009016470894124282,9
33,169.9666444514255,0.07538669802844089,150.746808301175,573,0.11169953475695553,3,7,1.1466736936315733,42,0.03077538167505252,0.026873990643369636,0.0661714860414889,13,0.5881172839506172,0.41188271604938276,0.4657534246575342,0.0054464287129179995,9
34,176.81464003787778,0.05585703967030076,162.00012649354926,561,0.10577344646229882,3,5,1.1352545807782795,40,0.01356537505820229,0.018590260963548884,0.06138123093974575,15,0.4388888888888889,0.5611111111111111,0.5403508771929825,0.005810810096669391,9
35,123.67658123978254,0.046753049985412076,115.00319516268989,308,0.11138203932445868,3,10,1.197390153941032,37,0.030716340531605026,0.020213332995440474,0.07083282616945652,9,0.3367283950617284,0.6632716049382716,0.4394904458598726,0.007144821477604765,9
36,384.70927690830536,0.043918097704074066,359.3657274919214,849,0.10381869111043976,3,5,1.0028112058903822,44,0.026953033608377336,0.010954042816326127,0.05427287968625674,14,0.5978395061728395,0.40216049382716046,0.49184149184149184,0.008169987585661237,9
37,172.2628064687285,0.0605765765405506,156.61016984701402,920,0.10305685991442752,3,5,1.0785168922537507,45,0.02578123875843395,0.01093525152312787,0.052901813239071505,11,0.5967592592592592,0.4032407407407408,0.4698275862068966,0.003813905744307299,9
38,201.1490241014244,0.032586552719027884,191.3168941840313,794,0.06793742046446172,3,5,1.0076293600831006,44,0.026944846479356972,0.017634698200990537,0.052776366518159264,14,0.6504629629629629,0.3495370370370371,0.47890818858560796,0.007147538439897479,9
39,24.415325985879917,0.010989402751338306,24.012861210033844,254,0.05608399406885985,3,8,0.9301104002911973,34,0.019671566873684466,0.010625664423265818,0.03850224074643117,6,0.1626543209876543,0.8373456790123457,0.4921875,0.0033807615033057967,9
40,126.78106183201612,0.03287912456398234,120.52838634552292,521,0.09774653883460957,1,7,0.8488415828501734,45,0.02369893382870678,0.01577691226796442,0.048128136034481094,8,0.5662037037037037,0.43379629629629635,0.4866920152091255,0.004723770132060776,9
41,111.8010518322244,0.0899084535441611,96.72326231995557,575,0.11510181326510942,3,7,1.1169456786221499,42,0.03347855725060826,0.02274304056427972,0.059932790149924406,13,0.5848765432098766,0.4151234567901234,0.4417808219178082,0.0032980193452446438,9
42,355.32888499335354,0.06291555544011207,321.7953137484447,866,0.10658444480327603,3,5,1.0698377983877865,44,0.03132002837866355,0.006111246412171386,0.05829838359003246,14,0.5512345679012346,0.4487654320987654,0.4759725400457666,0.007062195145879947,9
43,350.6372341898889,0.062247889615667074,317.8975924163964,866,0.10526896428147496,3,5,1.0046873691307194,44,0.03149588430693146,0.006108253727498713,0.05774162955102252,14,0.5512345679012346,0.4487654320987654,0.4759725400457666,0.007062195145879947,9
44,397.970992828185,0.04807422495876834,369.27277227375515,943,0.10675602331572466,3,5,1.0040708470599313,45,0.030148684492636073,0.006696714087005938,0.05724526176230402,12,0.5854938271604938,0.4145061728395062,0.4874476987447699,0.007464769736789776,9
45,256.1124633402285,0.053944588294766116,235.38864125215798,951,0.1059341720738113,3,5,1.0074737467253854,45,0.029762254673318184,0.006876438578248549,0.05827740624884477,13,0.6026234567901234,0.3973765432098766,0.47291666666666665,0.00494087471230985,9
46,292.07276025990086,0.033347315905688735,277.46299635415073,880,0.08847346555653027,3,5,0.9216810367210497,44,0.028031452868085224,0.00625689200928106,0.05435833791180037,12,0.542746913580247,0.45725308641975304,0.47533632286995514,0.006996142104618806,9
47,258.8309748375473,0.04459725287665106,241.51624918183697,969,0.08157595542063664,3,4,0.995130688347685,45,0.03377397420937578,0.00875559708892348,0.06697577622864069,16,0.6506172839506172,0.34938271604938276,0.4654471544715447,0.006179478034281632,9
48,100.96392666309134,0.011792132721664572,99.17805662812397,161,0.10138455253378316,3,4,1.0632221728940996,30,0.030056580199194525,0.007631064320912194,0.056878743280760743,12,0.12376543209876543,0.8762345679012346,0.6265060240963856,0.01206124340919068,9
49,305.6734113457401,0.05258763656581644,281.56144795021544,858,0.11571517452257978,3,5,0.9361374645475811,44,0.03458549737400532,0.010057219955327198,0.051116427225439375,11,0.5876543209876544,0.41234567901234565,0.4838709677419355,0.0060122102628523905,9
50,110.89374666073218,0.039991577383498234,104.24152288433909,359,0.0974280990619756,3,12,0.8765791948625083,40,0.020912863266679606,0.008541157215653294,0.06412906703102235,16,0.3654320987654321,0.634567901234568,0.5,0.006180007373927094,9
51,224.11768749155362,0.058046808580611176,204.60371273352646,852,0.1072790007844369,3,6,0.9528002207577768,45,0.031434944997252114,0.006042772723815827,0.05840877073165602,14,0.5496913580246914,0.4503086419753086,0.4802784222737819,0.00483804762977635,9
52,287.36428264524193,0.06171522191113721,260.76215693606315,719,0.11602650334890248,3,6,1.0710718862040813,43,0.027691727419996964,0.012319803552000711,0.05550612450418467,15,0.5615740740740741,0.4384259259259259,0.4657534246575342,0.0064527742308954795,9
53,398.7767151761125,0.052402400313383724,367.43142957964017,944,0.10489581511022311,3,4,1.0368131433265682,44,0.03020900538304157,0.007456129609023993,0.0775518513911245,14,0.5740740740740741,0.42592592592592593,0.4863731656184486,0.007285367368909822,9
54,230.47491978259586,0.06757378285305471,207.11382650889936,981,0.1017732834650866,3,4,1.0294637104897506,44,0.029725227772507173,0.007313406159935117,0.04885027948777801,13,0.5720679012345679,0.42793209876543215,0.4475806451612903,0.004643800703106973,9
55,288.0536972370817,0.04524360894922341,268.5048139858229,913,0.09017453032555561,3,5,1.021514935554311,45,0.028574346693027785,0.009607742668587556,0.0755768328391502,14,0.6177469135802469,0.3822530864197531,0.48268398268398266,0.006813503638002925,9
56,252.10675462525933,0.06376898132129316,227.99186823525432,937,0.0967835347418662,3,4,0.9775188725664488,44,0.02677637967280535,0.008211816440707611,0.07112048636245494,15,0.5572530864197531,0.44274691358024687,0.4694736842105263,0.005259498069970102,9
57,234.4219323914574,0.047857682921890854,217.59359662596646,930,0.10707736206170167,3,5,0.6230619869148444,45,0.014740726583571274,0.01158583643231574,0.07459728781037522,13,0.554320987654321,0.44567901234567897,0.5106382978723404,0.004711434736938602,9
58,70.89474700547953,0.03506329506395067,67.16604185637364,863,0.034290791671212274,3,4,0.8986800756561508,43,0.030320105075505924,0.006804146334438445,0.07986162105310629,14,0.5402777777777777,0.45972222222222225,0.44954128440366975,0.004717954893945499,9
59,16.434129003560656,0.0163283051373746,16.031616794004982,203,0.04533449009629885,1,15,1.0421639548196269,35,0.03370139396242321,0.007816147405931199,0.06895879394170579,10,0.1617283950617284,0.8382716049382716,0.45098039215686275,0.003557898588121954,9
60,121.6674004558713,0.03829067064604774,114.67931091704645,493,0.08315740039865543,3,7,1.000474198904599,40,0.008899316305712295,0.009308495559736344,0.042903616581491937,16,0.3530864197530864,0.6469135802469136,0.532,0.005762427435375593,9
61,282.71464872934416,0.08044590115130823,248.5997967007827,729,0.11438351089810846,3,6,1.1123876996368538,43,0.031686399351417475,0.00623958990620653,0.05162263800844824,14,0.5169753086419753,0.4830246913580247,0.46612466124661245,0.006407660509462305,9
62,364.6588177000626,0.0663140616767437,328.385806708167,712,0.10745791925551008,3,6,1.0785674212088445,44,0.03239425271108974,0.02588897831211158,0.027768561979489518,14,0.6904320987654321,0.3095679012345679,0.4696132596685083,0.008727393766970496,9
63,379.7933638191405,0.07885061079730138,334.8729557482891,719,0.10287797512649549,3,4,1.081911625733094,44,0.03274392493425452,0.028528824224906647,0.06438234978014916,15,0.7050925925925926,0.2949074074074074,0.4945652173913043,0.009605683154348383,9
64,238.00253853018353,0.0430379726767528,222.63781840479376,239,0.10326201498581533,3,4,1.0930652374373462,32,0.03248105294182773,0.028489245976885708,0.07474649005822351,15,0.31666666666666665,0.6833333333333333,0.5853658536585366,0.018167590941854952,9
65,438.9962192587502,0.07427318524088478,390.08774798917034,721,0.10796702108296215,3,4,1.0590069717707267,44,0.03440245442598824,0.02828294775968072,0.06518428951909808,15,0.7146604938271605,0.28533950617283954,0.4959349593495935,0.010308858121008992,9
66,240.84658006201562,0.05608591160141552,220.58443006372346,646,0.10010805105673204,3,4,1.0498294782964217,42,0.034932458298393206,0.026038913809990908,0.0656685072893823,16,0.628858024691358,0.371141975308642,0.4774774774774775,0.007433793787427245,9
67,229.40728884280838,0.043330013920104715,214.49695731440983,505,0.0952516168996099,2,6,1.0820146621939255,43,0.03274179223114034,0.02858633378987005,0.06835168319223323,15,0.679320987654321,0.32067901234567897,0.4883720930232558,0.009011002330858647,9
68,318.4051629125022,0.07528086035229475,282.4504410055036,793,0.10877987344651907,3,4,1.0286481295239303,45,0.03346765918180289,0.024777050859769105,0.06357079121107036,16,0.7101851851851851,0.28981481481481486,0.4839506172839506,0.007039749142343941,9
69,213.70924665368238,0.07812613388781442,188.66483082798806,610,0.11647465603019211,3,4,1.1034405490515238,41,0.034209810055787666,0.027940249898631867,0.0605694005746322,12,0.5641975308641975,0.43580246913580245,0.4533762057877814,0.006021572140793667,9
70,59.63835529357243,0.011130539494206282,58.64264469012551,505,0.02557355314728145,2,9,0.958743715397061,44,0.028942090124730865,0.02615300727868542,0.05490392128714572,15,0.6722222222222223,0.3277777777777777,0.49034749034749037,0.008900405575864566,9
71,340.665950244128,0.06866909274199207,305.57611764709867,704,0.10901925212318225,3,5,1.0676952751847761,44,0.03084134779147275,0.02906450081849154,0.05969251986675946,14,0.6853395061728395,0.31466049382716055,0.479108635097493,0.008290968592612764,9
72,153.77218191083148,0.07702886793060493,136.0048362731159,692,0.10383787240958083,3,5,1.052143424919068,43,0.03211392178838657,0.026256088785905136,0.07257803911015616,13,0.6435185185185185,0.3564814814814815,0.46458923512747874,0.00429176219644737,9
73,517.566995865322,0.07960231721244271,455.76769758997847,742,0.11993992230740987,3,6,1.1611799715818305,45,0.03297567404872461,0.025467210465301923,0.06490298441719843,15,0.7050925925925926,0.2949074074074074,0.47493403693931396,0.01034631643103912,9
74,471.98120207105876,0.0840693139463522,412.46249829052596,717,0.11319689002724201,3,6,1.156778118215481,45,0.03309466892299944,0.027985812944029333,0.06394425842861844,15,0.7220679012345679,0.2779320987654321,0.48360655737704916,0.010522984806101745,9
75,436.5661269056643,0.07076993182385738,390.2224943490853,712,0.11781854824382793,3,6,1.1582183293740647,45,0.034208458839112166,0.02763923621058971,0.06374442332100098,16,0.7257716049382716,0.27422839506172836,0.4945054945054945,0.009908837262945783,9
76,341.81174749919956,0.07721090231949523,302.22435732747454,634,0.11956001512715167,3,8,1.170037671015597,45,0.03416739322006608,0.02726710228266527,0.06430229489567911,16,0.7029320987654321,0.29706790123456794,0.4660493827160494,0.008825830365344393,9
77,542.2389779107016,0.07398239786906058,482.0647682048482,716,0.11340600070602243,3,6,1.1986725553532933,45,0.03483108866144966,0.02781047141410789,0.06814591549330425,15,0.7322530864197531,0.26774691358024694,0.48633879781420764,0.011773713900577756,9
78,430.17502752727023,0.06921003051725083,385.5163873528879,710,0.11482667934064418,3,6,1.1996229261859102,45,0.034779311544791684,0.02776955174820065,0.06947152468324669,16,0.7277777777777777,0.27222222222222225,0.4931129476584022,0.010004491057972825,9
79,344.53023914456253,0.07682849503055211,304.8256294955731,632,0.1131458943758009,3,8,1.1928227202944053,45,0.03479978949537319,0.02768648463408042,0.06915207228469927,16,0.7129629629629629,0.2870370370370371,0.4674922600619195,0.009304541678599896,9
