regime_id,centroid_mean_return,mean_mean_return,centroid_volatility,mean_volatility,centroid_max_drawdown,mean_max_drawdown,centroid_price_range,mean_price_range,centroid_up_day_ratio,mean_up_day_ratio,centroid_price_slope,mean_price_slope,centroid_ma_slope,mean_ma_slope,centroid_ma_bias,mean_ma_bias,centroid_vol_percentile,mean_vol_percentile,centroid_vol_of_vol,mean_vol_of_vol,centroid_bb_width_avg,mean_bb_width_avg,centroid_pct_inside_1std,mean_pct_inside_1std,centroid_up_vol_ratio,mean_up_vol_ratio,centroid_vol_price_corr,mean_vol_price_corr,centroid_avg_dd_length,mean_avg_dd_length,centroid_avg_dd_depth,mean_avg_dd_depth
0,-0.0003149121609432654,-0.0003149121609432654,0.01070002378692616,0.01070002378692616,0.2885771812333144,0.28857718123331444,0.3424652174107834,0.3424652174107834,0.4881036362470339,0.48810363624703396,-0.0003129658459040898,-0.00031296584590408984,-0.0003117505785021297,-0.0003117505785021297,0.30333157059756743,0.30333157059756743,0.420497311827957,0.42049731182795697,0.0037318253664061773,0.0037318253664061773,0.06676562022774399,0.06676562022774399,0.6564260112647209,0.6564260112647209,0.9144664798627479,0.914466479862748,-0.07259467927048974,-0.07259467927048974,127.90877643861515,127.90877643861515,0.0984822531414168,0.09848225314141681
1,0.00010884560037267389,0.000108845600372674,0.02491954273702046,0.024919542737020465,0.4400698931167546,0.44006989311675454,0.7686872068779509,0.7686872068779508,0.4870775347912525,0.48707753479125243,-0.00010833832536673998,-0.00010833832536673998,-0.00015287602158858002,-0.00015287602158858,0.4453055141579732,0.44530551415797315,0.4037878787878788,0.40378787878787875,0.012405537853188403,0.012405537853188401,0.13813261628848947,0.13813261628848947,0.6439393939393939,0.6439393939393939,1.0384581986612358,1.0384581986612358,0.1015994608578367,0.10159946085783672,93.23767444676535,93.23767444676537,0.1386870060326958,0.1386870060326958
2,0.0005043919793742564,0.0005043919793742564,0.010042644995316301,0.010042644995316301,0.15727645078640196,0.15727645078640198,0.4008463251272006,0.4008463251272006,0.510934393638171,0.510934393638171,0.0004936031076040058,0.0004936031076040058,0.0004928678954912391,0.0004928678954912391,0.7138433515482696,0.7138433515482696,0.5927083333333333,0.5927083333333333,0.003413182490041558,0.0034131824900415584,0.06343989960833345,0.06343989960833346,0.6431878306878307,0.6431878306878307,1.1185160766933016,1.1185160766933016,0.12563564779200856,0.12563564779200853,41.61092078567956,41.61092078567955,0.036603210757963765,0.03660321075796377
